Vastus medialis (mV)	Time (ms)
-0.0893	0.377
-0.0683	0.378
-0.0173	0.379
0.045	0.38
0.1012	0.381
0.0652	0.382
0.0082	0.383
-0.0158	0.384
-0.0488	0.385
-0.0278	0.386
-0.0293	0.387
-0.0075	0.388
0.0217	0.389
0.0135	0.39
0.018	0.391
-0.0091	0.392
-0.0053	0.393
0.0015	0.394
-0.0383	0.395
-0.0878	0.396
-0.1403	0.397
-0.1163	0.398
-0.0893	0.399
-0.0765	0.4
-0.0158	0.401
-0.0008	0.402
0.0217	0.403
0.0712	0.404
0.0915	0.405
0.1312	0.406
0.1282	0.407
0.0937	0.408
0.108	0.409
0.1005	0.41
0.1267	0.411
0.1612	0.412
0.1312	0.413
0.0712	0.414
0.0165	0.415
-0.0158	0.416
-0.054	0.417
-0.0465	0.418
-0.0203	0.419
-0.0248	0.42
-0.0458	0.421
-0.0503	0.422
-0.042	0.423
-0.0338	0.424
-0.0375	0.425
-0.0525	0.426
-0.0503	0.427
-0.0653	0.428
-0.0795	0.429
-0.0953	0.43
-0.114	0.431
-0.1403	0.432
-0.1463	0.433
-0.0833	0.434
0.024	0.435
0.1162	0.436
0.0915	0.437
0.039	0.438
0.018	0.439
0.024	0.44
0.0592	0.441
0.0727	0.442
0.051	0.443
0.0232	0.444
0.0135	0.445
-0.0015	0.446
0.0165	0.447
0.0405	0.448
0.0165	0.449
-0.0195	0.45
-0.0083	0.451
0.0022	0.452
-0.039	0.453
-0.0608	0.454
-0.0518	0.455
-0.0008	0.456
0.0637	0.457
0.0735	0.458
0.0517	0.459
0.0075	0.46
-0.0503	0.461
-0.0803	0.462
-0.03	0.463
0.0337	0.464
0.0532	0.465
0.0607	0.466
0.0322	0.467
0.0127	0.468
0.0442	0.469
0.0915	0.47
0.1447	0.471
0.1635	0.472
0.099	0.473
-0.0383	0.474
-0.1343	0.475
-0.1898	0.476
-0.1763	0.477
-0.0848	0.478
-0.0518	0.479
-0.048	0.48
-0.0645	0.481
-0.033	0.482
0.0555	0.483
0.0825	0.484
0.0757	0.485
0.0765	0.486
0.1065	0.487
0.0457	0.488
-0.0548	0.489
-0.0848	0.49
-0.1103	0.491
-0.1028	0.492
-0.0915	0.493
-0.0848	0.494
-0.0563	0.495
-0.0046	0.496
0.0307	0.497
0.0165	0.498
0.006	0.499
0.0157	0.5
0.0315	0.501
0.0495	0.502
0.0645	0.503
0.0562	0.504
0.0667	0.505
0.1252	0.506
0.1275	0.507
0.0577	0.508
-0.0015	0.509
-0.0285	0.51
-0.0346	0.511
-0.0511	0.512
-0.0698	0.513
-0.0818	0.514
-0.1441	0.515
-0.2333	0.516
-0.2385	0.517
-0.1418	0.518
-0.0165	0.519
0.0795	0.52
0.1125	0.521
0.1072	0.522
0.0975	0.523
0.0877	0.524
0.1072	0.525
0.1192	0.526
0.0847	0.527
0.078	0.528
0.063	0.529
0.054	0.53
0.054	0.531
0.009	0.532
-0.0023	0.533
-0.0053	0.534
-0.0285	0.535
-0.0578	0.536
-0.1035	0.537
-0.09	0.538
-0.0458	0.539
0.0022	0.54
0.045	0.541
0.0517	0.542
0.0742	0.543
0.0862	0.544
0.072	0.545
0.0817	0.546
0.0915	0.547
0.0442	0.548
0.0007	0.549
-0.0188	0.55
-0.0675	0.551
-0.111	0.552
-0.2063	0.553
-0.3098	0.554
-0.2851	0.555
-0.1523	0.556
0.0547	0.557
0.237	0.558
0.2745	0.559
0.168	0.56
0.0772	0.561
0.0427	0.562
0.033	0.563
0.0585	0.564
0.0615	0.565
0.0705	0.566
0.0165	0.567
-0.0878	0.568
-0.1508	0.569
-0.1478	0.57
-0.1125	0.571
-0.078	0.572
-0.021	0.573
-0.0008	0.574
0.0082	0.575
-0.0008	0.576
-0.006	0.577
0.0157	0.578
-0.0008	0.579
-0.054	0.58
-0.1238	0.581
-0.1043	0.582
0.0142	0.583
0.0877	0.584
0.0697	0.585
0.0307	0.586
-0.0015	0.587
-0.015	0.588
0.0337	0.589
0.0892	0.59
0.1192	0.591
0.0682	0.592
0.0045	0.593
-0.0083	0.594
0.0225	0.595
0.075	0.596
0.027	0.597
-0.027	0.598
-0.0465	0.599
-0.063	0.6
-0.0368	0.601
-0.0068	0.602
0.0045	0.603
-0.0465	0.604
-0.096	0.605
-0.078	0.606
-0.027	0.607
0.0217	0.608
-0.0015	0.609
-0.0008	0.61
0.0967	0.611
0.1905	0.612
0.177	0.613
0.1027	0.614
0.0382	0.615
-0.042	0.616
-0.0638	0.617
-0.0578	0.618
-0.015	0.619
0.0255	0.62
-0.021	0.621
-0.0653	0.622
-0.09	0.623
-0.0615	0.624
-0.027	0.625
-0.0443	0.626
-0.0548	0.627
-0.0428	0.628
-0.0128	0.629
-0.0383	0.63
-0.0743	0.631
-0.1388	0.632
-0.1493	0.633
-0.0218	0.634
0.063	0.635
0.12	0.636
0.1042	0.637
0.0735	0.638
0.051	0.639
0.0082	0.64
0.0195	0.641
0.0075	0.642
-0.0113	0.643
-0.0165	0.644
0.0142	0.645
0.054	0.646
0.072	0.647
0.1117	0.648
0.1522	0.649
0.1365	0.65
0.0727	0.651
0.0142	0.652
-0.0113	0.653
-0.0443	0.654
-0.0691	0.655
-0.027	0.656
-0.0188	0.657
-0.024	0.658
-0.0308	0.659
-0.0495	0.66
-0.0188	0.661
-0.024	0.662
-0.048	0.663
-0.0443	0.664
-0.0593	0.665
-0.0825	0.666
-0.0608	0.667
-0.0315	0.668
-0.0405	0.669
-0.015	0.67
0.0172	0.671
0.0255	0.672
0.0457	0.673
0.0532	0.674
0.075	0.675
0.096	0.676
0.0765	0.677
0.0645	0.678
0.0457	0.679
-0.0143	0.68
-0.0593	0.681
-0.0503	0.682
-0.0368	0.683
-0.0256	0.684
-0.0068	0.685
0.0195	0.686
0.0195	0.687
-0.012	0.688
-0.0105	0.689
-0.006	0.69
-0.0083	0.691
-0.003	0.692
0.0067	0.693
0.0052	0.694
-0.0428	0.695
-0.0908	0.696
-0.0938	0.697
-0.0645	0.698
-0.003	0.699
0.0607	0.7
0.0742	0.701
0.0525	0.702
0.0487	0.703
0.0772	0.704
0.123	0.705
0.075	0.706
-0.057	0.707
-0.1125	0.708
-0.1133	0.709
-0.0713	0.71
-0.033	0.711
0.0187	0.712
0.0862	0.713
0.0892	0.714
0.0712	0.715
0.0247	0.716
0.0082	0.717
0.003	0.718
0.012	0.719
0.0727	0.72
0.0277	0.721
-0.0383	0.722
-0.0518	0.723
-0.0578	0.724
-0.0315	0.725
-0.039	0.726
-0.0346	0.727
-0.0293	0.728
-0.0308	0.729
-0.0428	0.73
-0.0645	0.731
-0.0293	0.732
-0.03	0.733
-0.045	0.734
-0.024	0.735
-0.003	0.736
0.0127	0.737
0.0105	0.738
0.0	0.739
-0.0053	0.74
0.0052	0.741
0.0067	0.742
0.057	0.743
0.132	0.744
0.1657	0.745
0.1732	0.746
0.1575	0.747
0.0765	0.748
-0.0578	0.749
-0.1823	0.75
-0.2363	0.751
-0.1838	0.752
-0.1073	0.753
-0.0098	0.754
0.0375	0.755
0.0532	0.756
0.0375	0.757
0.0075	0.758
0.045	0.759
0.006	0.76
-0.024	0.761
-0.0165	0.762
0.0	0.763
0.0082	0.764
-0.0128	0.765
-0.0293	0.766
-0.0653	0.767
-0.0375	0.768
0.0	0.769
0.0277	0.77
0.0442	0.771
0.0352	0.772
0.015	0.773
-0.0181	0.774
0.0082	0.775
0.0165	0.776
0.0142	0.777
0.0247	0.778
0.0037	0.779
0.0172	0.78
0.0442	0.781
0.0502	0.782
0.036	0.783
0.0457	0.784
0.0757	0.785
0.0607	0.786
0.0322	0.787
0.0277	0.788
0.0217	0.789
0.0142	0.79
0.0225	0.791
0.0112	0.792
-0.0053	0.793
-0.0233	0.794
-0.048	0.795
-0.0405	0.796
-0.0285	0.797
-0.0383	0.798
-0.0938	0.799
-0.1365	0.8
-0.1718	0.801
-0.1635	0.802
-0.0518	0.803
0.003	0.804
0.0577	0.805
0.093	0.806
0.1185	0.807
0.1357	0.808
0.0855	0.809
0.0225	0.81
-0.0293	0.811
-0.012	0.812
0.0105	0.813
0.072	0.814
0.1095	0.815
0.084	0.816
0.0345	0.817
-0.027	0.818
-0.0405	0.819
-0.033	0.82
-0.0203	0.821
-0.0428	0.822
-0.0518	0.823
-0.0653	0.824
-0.0773	0.825
-0.0585	0.826
-0.0308	0.827
-0.0068	0.828
-0.0368	0.829
-0.0533	0.83
-0.042	0.831
-0.0113	0.832
0.0172	0.833
0.0255	0.834
0.0495	0.835
0.0427	0.836
0.024	0.837
-0.0038	0.838
-0.0105	0.839
-0.0091	0.84
-0.012	0.841
0.009	0.842
0.0262	0.843
0.0397	0.844
0.009	0.845
-0.0015	0.846
0.0195	0.847
0.048	0.848
0.0472	0.849
0.0442	0.85
0.0742	0.851
0.0817	0.852
0.0682	0.853
0.0285	0.854
-0.0135	0.855
-0.078	0.856
-0.1058	0.857
-0.1238	0.858
-0.0863	0.859
0.024	0.86
0.0352	0.861
0.0075	0.862
-0.003	0.863
-0.0181	0.864
0.0007	0.865
0.021	0.866
0.0202	0.867
0.015	0.868
-0.0091	0.869
-0.0165	0.87
-0.0315	0.871
-0.033	0.872
-0.0181	0.873
-0.0203	0.874
-0.0083	0.875
-0.0135	0.876
-0.0113	0.877
-0.0075	0.878
-0.0188	0.879
-0.039	0.88
-0.0458	0.881
-0.0181	0.882
-0.0053	0.883
0.0157	0.884
0.036	0.885
0.0082	0.886
-0.0308	0.887
0.0315	0.888
0.1297	0.889
0.105	0.89
0.0862	0.891
0.063	0.892
0.0157	0.893
0.0195	0.894
0.0157	0.895
0.0217	0.896
0.0007	0.897
-0.048	0.898
-0.078	0.899
-0.0623	0.9
-0.0353	0.901
-0.0218	0.902
-0.0158	0.903
-0.0158	0.904
-0.0113	0.905
-0.0083	0.906
-0.0046	0.907
0.0015	0.908
0.0105	0.909
0.012	0.91
-0.0053	0.911
-0.0158	0.912
-0.0083	0.913
-0.0263	0.914
-0.0436	0.915
-0.048	0.916
-0.0525	0.917
-0.0293	0.918
0.0007	0.919
0.0465	0.92
0.069	0.921
0.0652	0.922
0.066	0.923
0.069	0.924
0.066	0.925
0.042	0.926
0.042	0.927
0.0577	0.928
0.042	0.929
-0.0068	0.93
-0.057	0.931
-0.0878	0.932
-0.0953	0.933
-0.0938	0.934
-0.06	0.935
-0.0203	0.936
0.0105	0.937
0.0465	0.938
0.0645	0.939
0.0622	0.94
0.0442	0.941
0.0082	0.942
-0.0098	0.943
-0.0158	0.944
-0.0091	0.945
0.018	0.946
0.0105	0.947
0.0037	0.948
-0.0008	0.949
-0.0428	0.95
-0.0683	0.951
-0.0615	0.952
-0.0158	0.953
0.0367	0.954
0.0277	0.955
0.003	0.956
-0.0098	0.957
-0.0293	0.958
-0.0353	0.959
-0.0181	0.96
0.0165	0.961
0.03	0.962
0.0675	0.963
0.0765	0.964
-0.0256	0.965
-0.0968	0.966
-0.117	0.967
-0.1013	0.968
-0.03	0.969
0.0292	0.97
0.0502	0.971
0.0457	0.972
0.0367	0.973
0.0232	0.974
0.0345	0.975
0.0607	0.976
0.054	0.977
0.045	0.978
0.0292	0.979
-0.0158	0.98
-0.042	0.981
-0.0503	0.982
-0.048	0.983
-0.0308	0.984
-0.0195	0.985
-0.012	0.986
0.0015	0.987
0.0127	0.988
0.0007	0.989
0.0217	0.99
0.0277	0.991
0.003	0.992
0.0105	0.993
0.0127	0.994
0.0165	0.995
0.006	0.996
-0.0105	0.997
-0.0203	0.998
-0.054	0.999
-0.0803	1.0
-0.0525	1.001
-0.0015	1.002
0.039	1.003
0.048	1.004
0.0337	1.005
0.009	1.006
0.0045	1.007
0.027	1.008
0.0232	1.009
0.0045	1.01
-0.0113	1.011
0.0127	1.012
0.0517	1.013
0.0847	1.014
0.0787	1.015
0.0487	1.016
0.0435	1.017
0.0682	1.018
0.0802	1.019
0.036	1.02
-0.0008	1.021
-0.039	1.022
-0.057	1.023
-0.054	1.024
-0.0668	1.025
-0.0765	1.026
-0.084	1.027
-0.0856	1.028
-0.1065	1.029
-0.0953	1.03
-0.0503	1.031
-0.0458	1.032
-0.0346	1.033
0.0142	1.034
0.0367	1.035
0.0555	1.036
0.0742	1.037
0.0622	1.038
0.027	1.039
-0.0233	1.04
-0.0488	1.041
-0.057	1.042
-0.0218	1.043
-0.003	1.044
0.0045	1.045
0.0292	1.046
0.0202	1.047
0.0247	1.048
0.0277	1.049
0.042	1.05
0.0607	1.051
0.0697	1.052
0.0495	1.053
0.0142	1.054
0.0082	1.055
0.0067	1.056
0.0367	1.057
0.0547	1.058
0.0292	1.059
0.0337	1.06
0.0457	1.061
0.0172	1.062
0.0015	1.063
-0.0256	1.064
-0.09	1.065
-0.1245	1.066
-0.1305	1.067
-0.1013	1.068
-0.0465	1.069
-0.033	1.07
0.018	1.071
0.0667	1.072
0.0105	1.073
-0.027	1.074
-0.0353	1.075
-0.0773	1.076
-0.0878	1.077
-0.0683	1.078
-0.0293	1.079
0.018	1.08
0.0547	1.081
0.0862	1.082
0.1237	1.083
0.1545	1.084
0.123	1.085
0.0675	1.086
0.0397	1.087
0.0015	1.088
-0.0113	1.089
-0.0181	1.09
-0.0173	1.091
0.0112	1.092
0.0157	1.093
-0.0256	1.094
-0.0563	1.095
-0.0563	1.096
-0.0555	1.097
-0.042	1.098
-0.0368	1.099
-0.0315	1.1
-0.0233	1.101
-0.0113	1.102
-0.0083	1.103
0.0045	1.104
0.0412	1.105
0.0532	1.106
0.0345	1.107
-0.0046	1.108
-0.0218	1.109
-0.0548	1.11
-0.1411	1.111
-0.1673	1.112
-0.0803	1.113
0.0435	1.114
0.171	1.115
0.1995	1.116
0.1462	1.117
0.105	1.118
0.0442	1.119
0.018	1.12
0.015	1.121
0.0097	1.122
-0.0113	1.123
-0.0346	1.124
-0.0495	1.125
-0.0713	1.126
-0.0518	1.127
-0.0225	1.128
-0.0158	1.129
-0.015	1.13
-0.021	1.131
-0.0158	1.132
0.0045	1.133
0.0165	1.134
0.0172	1.135
0.0082	1.136
0.006	1.137
0.0067	1.138
-0.0068	1.139
0.0	1.14
0.0075	1.141
-0.0015	1.142
-0.012	1.143
-0.012	1.144
-0.0195	1.145
-0.0308	1.146
-0.0158	1.147
-0.0023	1.148
0.051	1.149
0.0975	1.15
0.0292	1.151
-0.03	1.152
-0.0473	1.153
-0.0675	1.154
-0.0443	1.155
-0.0233	1.156
-0.003	1.157
0.003	1.158
0.0022	1.159
0.003	1.16
-0.0008	1.161
0.0165	1.162
0.024	1.163
0.042	1.164
0.036	1.165
0.0052	1.166
-0.0091	1.167
-0.0278	1.168
-0.0315	1.169
-0.021	1.17
0.012	1.171
0.042	1.172
0.0307	1.173
0.0067	1.174
-0.0015	1.175
-0.0053	1.176
-0.0053	1.177
-0.0128	1.178
-0.0135	1.179
-0.0068	1.18
0.0	1.181
0.0082	1.182
0.009	1.183
0.0052	1.184
-0.0135	1.185
-0.015	1.186
0.0067	1.187
0.0307	1.188
0.0195	1.189
-0.003	1.19
-0.0105	1.191
-0.015	1.192
-0.003	1.193
0.0007	1.194
0.0082	1.195
0.0022	1.196
-0.0158	1.197
-0.021	1.198
0.0067	1.199
0.0442	1.2
0.0322	1.201
0.0142	1.202
-0.0068	1.203
-0.0293	1.204
-0.024	1.205
-0.0173	1.206
-0.0091	1.207
-0.0053	1.208
-0.003	1.209
-0.0135	1.21
-0.03	1.211
-0.0256	1.212
-0.0165	1.213
-0.0233	1.214
-0.033	1.215
-0.0091	1.216
0.0165	1.217
0.048	1.218
0.0712	1.219
0.0667	1.22
0.0705	1.221
0.0465	1.222
0.0	1.223
-0.0218	1.224
-0.0293	1.225
-0.0113	1.226
0.0067	1.227
0.0075	1.228
-0.006	1.229
-0.0165	1.23
-0.0218	1.231
-0.0346	1.232
-0.0188	1.233
0.0007	1.234
0.0	1.235
0.0015	1.236
-0.003	1.237
0.0007	1.238
0.018	1.239
0.024	1.24
0.018	1.241
0.0232	1.242
0.0165	1.243
-0.0046	1.244
-0.0113	1.245
0.0045	1.246
0.0465	1.247
0.0495	1.248
0.0255	1.249
0.0315	1.25
0.024	1.251
0.042	1.252
0.063	1.253
-0.0308	1.254
-0.117	1.255
-0.1403	1.256
-0.162	1.257
-0.1275	1.258
-0.0908	1.259
-0.0608	1.26
-0.0256	1.261
0.003	1.262
0.0277	1.263
0.024	1.264
0.0367	1.265
0.0592	1.266
0.0667	1.267
0.0727	1.268
0.0375	1.269
-0.0046	1.27
0.003	1.271
0.0045	1.272
0.0217	1.273
0.0352	1.274
0.039	1.275
0.033	1.276
0.0097	1.277
0.0127	1.278
0.0015	1.279
0.0007	1.28
0.0165	1.281
0.0067	1.282
-0.0181	1.283
-0.0203	1.284
-0.0165	1.285
-0.0105	1.286
0.0105	1.287
0.0405	1.288
0.0592	1.289
0.0367	1.29
0.0015	1.291
-0.0346	1.292
-0.0533	1.293
-0.0578	1.294
-0.048	1.295
-0.0293	1.296
-0.0233	1.297
-0.0203	1.298
-0.0165	1.299
0.0075	1.3
0.0187	1.301
-0.0188	1.302
-0.0323	1.303
-0.0278	1.304
-0.012	1.305
0.0172	1.306
0.0345	1.307
0.0615	1.308
0.0585	1.309
0.036	1.31
0.018	1.311
0.012	1.312
0.0097	1.313
0.003	1.314
-0.003	1.315
-0.0128	1.316
-0.012	1.317
-0.012	1.318
-0.0195	1.319
-0.0353	1.32
-0.0346	1.321
-0.0165	1.322
-0.0143	1.323
-0.0008	1.324
0.0232	1.325
0.0367	1.326
0.042	1.327
0.0315	1.328
0.03	1.329
0.0232	1.33
0.0165	1.331
0.0157	1.332
-0.0038	1.333
-0.0113	1.334
-0.0008	1.335
0.0082	1.336
0.0427	1.337
0.1065	1.338
0.1035	1.339
0.009	1.34
-0.0503	1.341
-0.0848	1.342
-0.099	1.343
-0.0863	1.344
-0.078	1.345
-0.0563	1.346
-0.042	1.347
-0.006	1.348
-0.0068	1.349
-0.0233	1.35
-0.0098	1.351
-0.0158	1.352
-0.0083	1.353
0.0	1.354
0.0082	1.355
0.0157	1.356
0.0187	1.357
0.0277	1.358
0.0255	1.359
0.0082	1.36
0.0007	1.361
0.012	1.362
0.0067	1.363
0.0157	1.364
0.0202	1.365
0.0082	1.366
-0.003	1.367
-0.0143	1.368
0.0007	1.369
-0.0038	1.37
0.0097	1.371
0.0127	1.372
0.0045	1.373
0.0082	1.374
0.0052	1.375
0.0045	1.376
-0.0203	1.377
-0.012	1.378
0.0232	1.379
0.03	1.38
0.0337	1.381
0.0397	1.382
0.0165	1.383
-0.0023	1.384
-0.012	1.385
-0.0158	1.386
-0.0353	1.387
-0.0938	1.388
-0.0968	1.389
-0.0563	1.39
-0.024	1.391
0.0307	1.392
0.057	1.393
0.0555	1.394
0.054	1.395
0.0382	1.396
0.027	1.397
0.015	1.398
0.0105	1.399
-0.0083	1.4
-0.0023	1.401
0.0345	1.402
0.0435	1.403
0.0307	1.404
0.009	1.405
-0.0015	1.406
-0.015	1.407
-0.0278	1.408
-0.0315	1.409
-0.0218	1.41
-0.006	1.411
0.003	1.412
0.0067	1.413
-0.0038	1.414
-0.0105	1.415
-0.0165	1.416
-0.0353	1.417
-0.0428	1.418
-0.027	1.419
0.003	1.42
0.0255	1.421
0.0285	1.422
0.0217	1.423
0.0097	1.424
0.0037	1.425
-0.003	1.426
-0.0053	1.427
0.0015	1.428
0.0082	1.429
0.0045	1.43
-0.0263	1.431
-0.0458	1.432
-0.0368	1.433
-0.0203	1.434
-0.0038	1.435
0.0082	1.436
0.0135	1.437
0.0135	1.438
0.0217	1.439
0.0225	1.44
0.0135	1.441
0.009	1.442
0.0157	1.443
0.0142	1.444
0.0037	1.445
0.003	1.446
0.0	1.447
-0.0015	1.448
-0.003	1.449
-0.0015	1.45
0.0	1.451
0.0037	1.452
0.0157	1.453
0.027	1.454
0.0457	1.455
0.0457	1.456
0.06	1.457
0.0637	1.458
-0.0188	1.459
-0.0593	1.46
-0.0765	1.461
-0.093	1.462
-0.0668	1.463
-0.0361	1.464
-0.012	1.465
-0.0308	1.466
-0.027	1.467
-0.015	1.468
-0.0143	1.469
-0.0038	1.47
0.0045	1.471
0.0082	1.472
-0.0091	1.473
-0.027	1.474
-0.0098	1.475
0.0232	1.476
0.0442	1.477
0.0667	1.478
0.06	1.479
0.0532	1.48
0.0405	1.481
0.0345	1.482
0.0495	1.483
0.0435	1.484
0.027	1.485
0.0067	1.486
-0.0293	1.487
-0.0465	1.488
-0.0413	1.489
-0.0405	1.49
-0.0293	1.491
-0.024	1.492
-0.0113	1.493
-0.003	1.494
-0.0098	1.495
-0.0143	1.496
-0.0135	1.497
-0.0053	1.498
0.006	1.499
0.009	1.5
-0.0008	1.501
-0.0023	1.502
0.0007	1.503
0.0037	1.504
0.0067	1.505
0.0052	1.506
